Row,Id,Collection,Type,Genus,Family,Year_Early,Year_Late,Year_Uncertainty,Country,City,Location_Uncertainty
301,177383,10683/14558,Clarinet,Clarinets,Wind,0,1817,1,Unknown,Unknown,0
302,177384,10683/14558,Ophicleide,Ophicleides,Wind,0,1817,1,England,London,0
303,177385,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1818,1,Unknown,Unknown,1
304,177387,10683/14558,Lamellaphone,Lamellaphones/Sanzas,Percussion,1866,1818,1,England,London,0
305,177388,10683/14558,Flexatone,Unknown,Other,0,1819,1,United States of America,Unknown,0
306,177390,10683/14558,Piccolo flute,Flutes,Wind,1889,0,1,England,London,0
307,177391,10683/14558,Chime bar,Metallophones/Steeldrums,Percussion,0,1815,1,Unknown,Unknown,2
308,177400,10683/14558,Metallophone,Metallophones/Steeldrums,Percussion,1914,1815,1,Unknown,Unknown,2
309,177396,10683/14558,Pianino,Unknown,Other,1805,1816,1,England,London,0
310,177397,10683/14558,Whip,Clappers,Percussion,0,1817,1,Unknown,Unknown,2
311,177398,10683/14558,Transverse flute,Flutes,Wind,1852,1819,1,England,London,0
312,177401,10683/14558,Transverse flute,Flutes,Wind,1845,1820,1,England,London,0
313,177399,10683/14558,Whip,Clappers,Percussion,1915,1820,1,Unknown,Unknown,2
314,177402,10683/14558,Whip,Clappers,Percussion,0,1820,1,Unknown,Unknown,2
315,177403,10683/14558,Transverse flute,Flutes,Wind,0,1820,1,England,Aldershot,0
316,177404,10683/14558,Castanets,Castanets,Percussion,0,1820,1,Unknown,Unknown,2
317,177409,10683/14558,Unknown,Unknown,Unknown,1801,1820,1,Unknown,Unknown,2
318,177411,10683/14558,Unknown,Unknown,Unknown,1801,1820,1,Unknown,Unknown,2
319,177428,10683/14558,Baritone saxhorn,Saxhorns,Wind,1855,1820,1,United States of America,Lyons,0
320,177414,10683/14558,Unknown,Unknown,Unknown,0,1820,1,Unknown,Unknown,2
321,177408,10683/14558,Musical glasses,Unknown,Other,0,1820,1,Unknown,Unknown,1
322,177410,10683/14558,Musical glasses,Unknown,Other,0,1820,1,Unknown,Unknown,1
323,177412,10683/14558,Musical glasses,Unknown,Other,0,1820,1,Unknown,Unknown,1
324,177413,10683/14558,Ratchet,Ratchets,Percussion,0,1820,1,Unknown,Unknown,2
325,177415,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1820,1,England,London,0
326,177416,10683/14558,Cornet,Cornets,Wind,0,1822,1,England,Unknown,0
327,177417,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1822,1,Unknown,Unknown,1
328,177421,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1823,1,Unknown,Unknown,2
329,177418,10683/14558,Serpent,Serpents,Wind,0,1824,1,England,Liverpool,0
330,177419,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1824,1,Unknown,Unknown,1
331,177420,10683/14558,Tuba,Tubas,Wind,1871,1825,1,England,Unknown,0
332,177422,10683/14558,Cornet,Cornets,Wind,1842,1825,1,United States of America,Worcester,0
333,177423,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,England,London,0
334,177424,10683/14558,Castanets,Castanets,Percussion,0,1825,1,Unknown,Unknown,2
335,177425,10683/14558,Slide trumpet,Trumpets,Wind,1863,1825,1,England,London,0
336,177426,10683/14558,Clarinet,Clarinets,Wind,1845,1825,1,Hungary,Budapest,0
337,177427,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,Unknown,Unknown,1
338,177429,10683/14558,Alto clarinet,Clarinets,Wind,1850,1825,1,Unknown,Unknown,2
339,177430,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,Unknown,Unknown,1
340,177431,10683/14558,Clarinet,Clarinets,Wind,1895,1825,1,Germany,Munich,0
341,177432,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1934,1825,1,France,Paris,0
342,177433,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,Unknown,Unknown,1
343,177434,10683/14558,Clarinet,Clarinets,Wind,0,1825,1,England,London,0
344,177435,10683/14558,Contrabass saxhorn,Saxhorns,Wind,1855,1825,1,United States of America,Lyons,0
345,177436,10683/14558,Cornet,Cornets,Wind,0,1825,1,France,Paris,0
346,177437,10683/14558,Valve trumpet,Trumpets,Wind,2011,1825,1,England,York (unitary authority),0
347,177438,10683/14558,Clarinet,Clarinets,Wind,1896,1825,1,England,London,0
348,177439,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,Unknown,Unknown,1
349,177440,10683/14558,Cornet,Cornets,Wind,0,1827,1,France,Paris,0
350,177441,10683/14558,Clarinet,Clarinets,Wind,1904,1827,1,England,London,0
351,177442,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1830,1,France,Paris,0
352,177443,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1866,1830,1,France,Paris,0
353,177444,10683/14558,Clarinet,Clarinets,Wind,1845,1830,1,Italy,Unknown,0
354,177445,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,England,London,0
355,177446,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1835,1830,1,Unknown,Unknown,1
356,177447,10683/14558,Clarinet,Clarinets,Wind,1800,1830,1,Unknown,Unknown,2
357,177448,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,England,London,0
358,177449,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,Unknown,Unknown,2
359,177450,10683/14558,Clarinet,Clarinets,Wind,1930,1830,1,Germany,Unknown,0
360,177463,10683/14558,Ukulele,Guitars,Strings,0,1830,1,Unknown,Unknown,2
361,177451,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,England,London,0
362,177464,10683/14558,Unknown,Unknown,Unknown,0,1830,1,Unknown,Unknown,2
363,177452,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,England,London,0
364,177453,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,United States of America,Unknown,0
365,177485,10683/14558,Bagpipe,Bagpipes,Wind,0,1805,1,Unknown,Unknown,1
366,177491,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,England,Unknown,0
367,177495,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1895,1805,1,England,London,0
368,177496,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,France,Paris,0
369,177498,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,England,London,0
370,177477,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,Unknown,Unknown,1
371,177478,10683/14558,Clarinet,Clarinets,Wind,1835,1805,1,France,Unknown,0
372,177510,10683/14558,Unknown,Unknown,Unknown,0,1805,1,Unknown,Unknown,2
373,177515,10683/14558,Unknown,Unknown,Unknown,0,1805,1,Unknown,Unknown,2
374,177516,10683/14558,Unknown,Unknown,Unknown,0,1805,1,Unknown,Unknown,2
375,177503,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,Unknown,Unknown,2
376,177517,10683/14558,Unknown,Unknown,Unknown,0,1805,1,Unknown,Unknown,2
377,177523,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,2
378,177504,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,Unknown,Unknown,2
379,177505,10683/14558,Electric guitar,Guitars,Strings,0,1805,1,United States of America,Unknown,0
380,177530,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1805,1,Hungary,Budapest,0
381,177531,10683/14558,Natural trumpet,Trumpets,Wind,1901,0,1,Belgium,Unknown,0
382,177532,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1901,1805,1,United States of America,Elkhart,0
383,177533,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,2005,1805,1,Unknown,Unknown,0
384,177534,10683/14558,Alto saxhorn,Saxhorns,Wind,1855,1808,1,France,Paris,0
385,177550,10683/14558,Unknown,Unknown,Unknown,0,1808,1,Unknown,Unknown,2
386,177551,10683/14558,Unknown,Unknown,Unknown,0,1810,1,Unknown,Unknown,2
387,177552,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1810,1,England,London,0
388,177585,10683/14558,Unknown,Unknown,Unknown,0,1810,1,Unknown,Unknown,2
389,177580,10683/14558,Clarinet,Clarinets,Wind,1785,1810,1,England,London,0
390,177581,10683/14558,Naturhorn,Horns,Wind,0,1810,1,Unknown,Unknown,2
391,177582,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1810,1,Unknown,Unknown,1
392,177583,10683/14558,Valve horn,Horns,Wind,0,1810,1,France,Paris,0
393,177631,10683/14558,Unknown,Unknown,Unknown,0,1811,1,Unknown,Unknown,2
394,177632,10683/14558,Unknown,Unknown,Unknown,0,1812,1,Unknown,Unknown,2
395,177634,10683/14558,Unknown,Unknown,Unknown,0,1813,1,Unknown,Unknown,2
396,177621,10683/14558,Clarinet,Clarinets,Wind,1895,1813,1,England,London,0
397,177636,10683/14558,Unknown,Unknown,Unknown,0,1813,1,Unknown,Unknown,2
398,177653,10683/14558,Clarinet,Clarinets,Wind,1825,1814,1,England,London,0
399,177622,10683/14558,Clarinet,Clarinets,Wind,1895,1814,1,England,London,0
400,177623,10683/14558,Clarinet,Clarinets,Wind,1835,1814,1,Germany,Unknown,0
401,177674,10683/14558,Cymbals,Cymbals,Percussion,1845,1815,1,India,Unknown,0
402,177683,10683/14558,Unknown,Unknown,Unknown,0,1815,1,Unknown,Unknown,2
403,177684,10683/14558,Sheng,Mouth organs,Wind,0,1815,1,China,Unknown,0
404,177685,10683/14558,Northumbrian pipe,Bagpipes,Wind,1815,1815,0,England,North Shields,0
405,177686,10683/14558,Sheng,Mouth organs,Wind,0,1815,1,China,Unknown,0
406,177693,10683/14558,Unknown,Unknown,Unknown,0,1815,1,Unknown,Unknown,2
407,177698,10683/14558,Clarinet,Clarinets,Wind,0,1815,1,England,London,0
408,177675,10683/14558,Union pipe,Bagpipes,Wind,1835,1815,1,Republic of Ireland,Dublin,0
409,177676,10683/14558,Sheng,Mouth organs,Wind,1862,1815,1,China,Unknown,0
410,177722,10683/14558,Tabla,Kettledrums,Percussion,0,1815,1,India,Unknown,0
411,177729,10683/14558,Cymbals,Cymbals,Percussion,0,1815,1,China,Unknown,0
412,177733,10683/14558,Unknown,Unknown,Unknown,0,1815,1,Unknown,Unknown,2
413,177731,10683/14558,Clarinet,Clarinets,Wind,1918,1815,1,England,London,0
414,177732,10683/14558,Bell,Bells,Percussion,0,1815,1,China,Unknown,0
415,177770,10683/14558,Tambourine,Drums,Percussion,0,1815,1,Great Britain,Unknown,0
416,177779,10683/14558,Unknown,Unknown,Unknown,0,1815,1,Unknown,Unknown,2
417,177790,10683/14558,Unknown,Beaters,Beaters,0,1815,1,Unknown,Unknown,2
418,177803,10683/14558,Unknown,Unknown,Unknown,0,1815,1,Unknown,Unknown,2
419,177794,10683/14558,Unknown,Unknown,Unknown,1833,1816,1,Unknown,Unknown,1
420,177800,10683/14558,Unknown,Unknown,Unknown,0,1816,1,Unknown,Unknown,2
421,177801,10683/14558,Unknown,Unknown,Unknown,0,1817,1,Unknown,Unknown,2
422,177805,10683/14558,Unknown,Unknown,Unknown,0,1817,1,Unknown,Unknown,2
423,177806,10683/14558,Unknown,Unknown,Unknown,0,1819,1,Unknown,Unknown,2
424,177807,10683/14558,Unknown,Unknown,Unknown,0,1819,1,Unknown,Unknown,2
425,177808,10683/14558,Unknown,Unknown,Unknown,0,1819,1,Unknown,Unknown,2
426,177809,10683/14558,Unknown,Unknown,Unknown,0,1820,1,Unknown,Unknown,2
427,177810,10683/14558,Unknown,Unknown,Unknown,0,1820,1,Unknown,Unknown,2
428,177784,10683/14558,Darabukka,Drums,Percussion,1967,1820,1,Egypt,Unknown,0
429,177785,10683/14558,Jinghu,Fiddles,Strings,0,1820,1,China,Unknown,0
430,177786,10683/14558,Ratchet,Ratchets,Percussion,0,1820,1,Unknown,Unknown,2
431,177787,10683/14558,Ratchet,Ratchets,Percussion,0,1820,1,Unknown,Unknown,2
432,177802,10683/14558,Bass drum,Drums,Percussion,1920,0,1,England,London,0
433,177788,10683/14558,Banhu,Fiddles,Strings,0,1820,1,China,Unknown,0
434,177789,10683/14558,Sousaphone,Tubas,Wind,0,1820,1,England,London,0
435,177791,10683/14558,Bass horn,Serpents,Wind,1805,1820,1,Scotland,Edinburgh,0
436,177792,10683/14558,Kamanche,Fiddles,Strings,0,1820,1,India,Unknown,0
437,177793,10683/14558,Unknown,Beaters,Beaters,0,1820,1,Unknown,Unknown,2
438,177795,10683/14558,Reed horn,Hunting horns,Wind,0,1820,1,Unknown,Unknown,0
439,177796,10683/14558,Sousaphone,Tubas,Wind,0,1820,1,England,London,0
440,177797,10683/14558,Darabukka,Drums,Percussion,1967,1823,1,Unknown,Unknown,1
441,177798,10683/14558,Bassoon,Bassoons,Wind,1795,1823,1,England,London,0
442,177799,10683/14558,Sanxian,Lutes,Strings,1862,1823,1,China,Unknown,0
443,177804,10683/14558,Unknown,Beaters,Beaters,0,1823,1,Unknown,Unknown,2
444,177811,10683/14558,Yueqin,Lutes,Strings,1862,1824,1,China,Unknown,0
445,177812,10683/14558,Naturhorn,Horns,Wind,1766,1824,1,Unknown,Unknown,1
446,177813,10683/14558,Pipa,Lutes,Strings,0,1824,1,China,Unknown,0
447,177814,10683/14558,Tamtam,Drums,Percussion,1925,1825,1,China,Unknown,0
448,177815,10683/14558,Alto saxhorn,Saxhorns,Wind,1896,1825,1,England,London,0
449,177816,10683/14558,Koto,Zithers,Strings,0,1825,1,China,Unknown,0
450,177817,10683/14558,Naturhorn,Horns,Wind,1766,1825,1,Unknown,Unknown,1
451,177818,10683/14558,Fiddle,Fiddles,Strings,1862,0,1,Myanmar (Burma),Unknown,0
452,177819,10683/14558,Natural trumpet,Trumpets,Wind,1835,1825,1,England,London,0
453,177821,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
454,177824,10683/14558,Unknown,Unknown,Unknown,0,0,2,Unknown,Unknown,2
455,177825,10683/14558,Unknown,Unknown,Unknown,1901,0,1,Unknown,Unknown,2
456,177826,10683/14558,Unknown,Unknown,Unknown,1901,0,1,Unknown,Unknown,2
457,177830,10683/14558,Unknown,Unknown,Unknown,1901,1825,1,Unknown,Unknown,2
458,177837,10683/14558,Bow,Bows,Bows,0,1825,1,Unknown,Unknown,2
459,177820,10683/14558,Pipa,Lutes,Strings,1862,1825,1,China,Unknown,0
460,177822,10683/14558,Yueqin,Lutes,Strings,1862,1825,1,China,Unknown,0
461,177823,10683/14558,Bass trombone,Trombones,Wind,1950,1825,1,England,London,0
462,177827,10683/14558,Bell harp,Zithers,Strings,1700,0,1,England,Unknown,0
463,177828,10683/14558,Plectrum,Plectra,Plectrum,1700,1825,1,England,Unknown,0
464,177829,10683/14558,Clarinet,Clarinets,Wind,1835,0,1,England,London,0
465,177831,10683/14558,Plectrum,Plectra,Plectrum,1700,1825,1,England,Unknown,0
466,177832,10683/14558,Clarinet,Clarinets,Wind,1875,1825,1,United States of America,Unknown,0
467,177833,10683/14558,Omnitonic horn,Horns,Wind,1830,1825,1,Belgium,Brussels,0
468,177834,10683/14558,Clarinet,Clarinets,Wind,1895,1825,1,United States of America,Unknown,0
469,177835,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1825,1,Unknown,Unknown,2
470,177836,10683/14558,Clarinet,Clarinets,Wind,1795,1825,1,Italy,Unknown,0
471,177840,10683/14558,Unknown,Unknown,Unknown,1901,1825,1,Unknown,Unknown,2
472,177844,10683/14558,Unknown,Unknown,Unknown,1901,1825,1,Unknown,Unknown,2
473,177847,10683/14558,Unknown,Unknown,Unknown,1929,1825,1,Scotland,Edinburgh,0
474,177850,10683/14558,Unknown,Unknown,Unknown,1901,1825,1,Unknown,Unknown,2
475,177853,10683/14558,Unknown,Unknown,Unknown,1901,1825,1,Unknown,Unknown,2
476,177838,10683/14558,Viola d'amore,Viols,Strings,1701,1825,1,Unknown,Unknown,0
477,177839,10683/14558,Clarinet,Clarinets,Wind,1920,1829,1,England,London,0
478,177841,10683/14558,Valve trumpet,Trumpets,Wind,0,1829,1,Unknown,Unknown,0
479,177842,10683/14558,Viol,Viols,Strings,1696,1830,1,Germany,Hamburg,0
480,177843,10683/14558,Bass clarinet,Clarinets,Wind,1875,1830,1,France,Paris,0
481,177845,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,Unknown,Unknown,1
482,177846,10683/14558,Clarinet,Clarinets,Wind,1820,1830,1,France,Paris,0
483,177848,10683/14558,Keyed trumpet,Trumpets,Wind,1825,0,1,England,London,0
484,177849,10683/14558,Clarinet,Clarinets,Wind,1875,1830,1,France,Paris,0
485,177851,10683/14558,Cornet,Cornets,Wind,0,0,2,United States of America,Exeter,0
486,177852,10683/14558,Bow,Bows,Bows,0,1830,1,Unknown,Unknown,2
487,177854,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,0,2,Unknown,Unknown,1
488,177856,10683/14558,Unknown,Unknown,Unknown,1901,1830,1,Unknown,Unknown,2
489,177860,10683/14558,Unknown,Unknown,Unknown,1825,1830,1,Unknown,Unknown,2
490,177863,10683/14558,Unknown,Unknown,Unknown,1901,1830,1,Unknown,Unknown,2
491,177865,10683/14558,Bow,Bows,Bows,0,1830,1,Unknown,Unknown,2
492,177866,10683/14558,Unknown,Unknown,Unknown,1901,1830,1,Unknown,Unknown,2
493,177855,10683/14558,Clarinet,Clarinets,Wind,1875,1830,1,England,London,0
494,177857,10683/14558,Bass drum,Drums,Percussion,0,1830,1,Great Britain,Unknown,0
495,177858,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1830,1,Unknown,Unknown,2
496,177871,10683/14558,Clarinet,Clarinets,Wind,1845,1830,1,France,Paris,0
497,177859,10683/14558,Clarinet,Clarinets,Wind,1801,1830,1,Unknown,Unknown,0
498,177861,10683/14558,Koto,Zithers,Strings,1963,1830,1,Japan,Unknown,0
499,177862,10683/14558,Clarinet,Clarinets,Wind,0,1830,1,Unknown,Unknown,1
500,177864,10683/14558,Viol,Viols,Strings,1695,1830,1,Unknown,Unknown,0
501,177867,10683/14558,Sultana,Viols,Strings,1755,1831,1,England,Unknown,0
502,177868,10683/14558,Serpent,Serpents,Wind,1820,1831,1,England,London,0
503,177869,10683/14558,Transverse flute,Flutes,Wind,1701,1831,1,Scotland,Unknown,0
504,177870,10683/14558,Tenor oboe,Oboes,Wind,1780,1831,1,England,Newark,0
505,177872,10683/14558,Valve trumpet,Trumpets,Wind,1825,1831,1,England,London,0
506,177874,10683/14558,Unknown,Unknown,Unknown,1901,1831,1,Unknown,Unknown,2
507,177877,10683/14558,Unknown,Unknown,Unknown,1901,1831,1,Unknown,Unknown,2
508,177879,10683/14558,Unknown,Unknown,Unknown,1901,1831,1,Unknown,Unknown,2
509,177881,10683/14558,Unknown,Unknown,Unknown,1901,1831,1,Unknown,Unknown,2
510,177884,10683/14558,Unknown,Unknown,Unknown,1901,1831,1,Unknown,Unknown,2
511,177886,10683/14558,Unknown,Unknown,Unknown,0,1831,1,Unknown,Unknown,2
512,177888,10683/14558,Unknown,Unknown,Unknown,0,1831,1,Unknown,Unknown,2
513,177873,10683/14558,Clarinet,Clarinets,Wind,1905,1831,1,United States of America,Unknown,0
514,177875,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1820,1832,1,Unknown,Unknown,1
515,177876,10683/14558,Clarinet,Clarinets,Wind,1915,1832,1,Germany,Unknown,0
516,177878,10683/14558,Neapolitan mandolin,Mandolins,Strings,1701,1832,1,Unknown,Unknown,1
517,177880,10683/14558,Guitar,Guitars,Strings,1735,1832,1,Unknown,Unknown,0
518,177882,10683/14558,Kettledrum,Kettledrums,Percussion,0,1833,1,Unknown,Unknown,1
519,177883,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1855,1833,1,Unknown,Unknown,1
520,177885,10683/14558,Serpentcleide,Ophicleides,Wind,1855,1834,1,Unknown,Unknown,2
521,177887,10683/14558,Bow,Bows,Bows,0,1834,1,Unknown,Unknown,1
522,177889,10683/14558,Bass tuba,Tubas,Wind,1882,1834,1,Unknown,Unknown,0
523,177890,10683/14558,Unknown,Unknown,Unknown,0,1834,1,Unknown,Unknown,2
524,177891,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
525,177893,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
526,177892,10683/14558,Kettledrum,Kettledrums,Percussion,0,1835,1,Unknown,Unknown,1
527,177894,10683/14558,Unknown,Unknown,Unknown,1945,1835,1,Unknown,Unknown,2
528,177895,10683/14558,Cornet,Cornets,Wind,1893,1835,1,England,London,0
529,177896,10683/14558,Tenor trombone,Trombones,Wind,1905,1835,1,Belgium,Brussels,0
530,177897,10683/14558,Oboe,Oboes,Wind,1905,1835,1,Belgium,Brussels,0
531,177898,10683/14558,Transverse flute,Flutes,Wind,1801,1835,1,Unknown,Unknown,2
532,177899,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
533,177900,10683/14558,Unknown,Beaters,Beaters,0,1835,1,Unknown,Unknown,1
534,177901,10683/14558,Unknown,Beaters,Beaters,0,1835,1,Unknown,Unknown,2
535,177902,10683/14558,Transverse flute,Flutes,Wind,1823,1835,1,England,London,0
536,177903,10683/14558,Unknown,Beaters,Beaters,0,1835,1,Unknown,Unknown,2
537,177904,10683/14558,Transverse flute,Flutes,Wind,0,1835,1,China,Shanghai,0
538,177906,10683/14558,Unknown,Unknown,Unknown,1895,1835,1,England,London,0
539,177918,10683/14558,Tuba,Tubas,Wind,1901,1835,1,England,London,0
540,177920,10683/14558,Cornet,Cornets,Wind,0,1835,1,Unknown,Unknown,2
541,177905,10683/14558,Side drum,Drums,Percussion,1855,1835,1,Unknown,Unknown,0
542,177907,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1835,1,Unknown,Unknown,1
543,177908,10683/14558,Clarinet,Clarinets,Wind,1898,1835,1,England,London,0
544,177909,10683/14558,Transverse flute,Flutes,Wind,1819,1835,1,France,Paris,0
545,177910,10683/14558,Transverse flute,Flutes,Wind,1813,1835,1,England,London,0
546,177911,10683/14558,Clarinet,Clarinets,Wind,1900,1835,1,England,London,0
547,177912,10683/14558,Ballad horn,Saxhorns,Wind,1896,1835,1,England,London,0
548,177913,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1835,1,England,London,0
549,177914,10683/14558,Unknown,Beaters,Beaters,1980,1835,1,Scotland,Coatbridge,0
550,177915,10683/14558,Fanfare trumpet,Trumpets,Wind,1878,1835,1,France,Paris,0
551,177916,10683/14558,Clarinet,Clarinets,Wind,1925,1835,1,Belgium,Brussels,0
552,177917,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1835,1,France,Paris,0
553,177919,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1835,1,Unknown,Unknown,1
554,177921,10683/14558,Baritone saxhorn,Saxhorns,Wind,1863,1835,1,France,Paris,0
555,177923,10683/14558,Unknown,Unknown,Unknown,1991,1835,1,Japan,Unknown,0
556,177935,10683/14558,Unknown,Unknown,Unknown,1960,1835,1,Scotland,Edinburgh,0
557,177940,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
558,177941,10683/14558,Unknown,Unknown,Unknown,1801,1835,1,Unknown,Unknown,2
559,177943,10683/14558,Unknown,Unknown,Unknown,1901,1835,1,Unknown,Unknown,1
560,177945,10683/14558,Unknown,Unknown,Unknown,1701,1835,1,England,Unknown,0
561,177947,10683/14558,Bow,Bows,Bows,0,1835,1,England,Unknown,0
562,177922,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,0,1835,1,Unknown,Unknown,2
563,177924,10683/14558,Mouthpiece,Mouthpieces,Mouthpieces,1850,1835,1,Unknown,Unknown,1
564,177954,10683/14558,Cymbals,Cymbals,Percussion,0,1835,1,Unknown,Unknown,2
565,177955,10683/14558,Woodblock,Metallophones/Steeldrums,Percussion,0,1835,1,Unknown,Unknown,2
566,177963,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
567,177965,10683/14558,Unknown,Unknown,Unknown,0,1835,1,Unknown,Unknown,2
568,177967,10683/14558,Galoubet,Flutes,Wind,1923,1835,1,England,London,0
569,177980,10683/14558,Bow,Bows,Bows,0,1835,1,Unknown,Unknown,1
